source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	dorothea_level
P49698	Q8R084	Hnf4a	Q8R084	True	True	False	True	True	False	A;D
A0A979HLR9	B2RT14	A0A979HLR9	B2RT14	True	True	False	True	True	False	A
A0A979HLR9	P70691	A0A979HLR9	Ugt1a2	True	True	False	True	True	False	A
O35906	Q02650	Spib	Pax5	True	False	False	False	False	False	C
Q9WTN3	A0A1Y7VJ01	Srebf1	A0A1Y7VJ01	True	True	False	True	True	False	C
P17679	Q7TN31	Gata1	Aggf1	True	True	False	True	True	False	A
A0A087WSP5	O35235	A0A087WSP5	Tnfsf11	True	True	False	True	True	False	A
P08046	D3Z4N2	Egr1	D3Z4N2	True	True	False	True	True	False	A
P53566	Q3UTR7	Cebpa	Q3UTR7	True	True	False	True	True	False	A
A3KN90	Q61180	A3KN90	Scnn1a	True	True	False	True	True	False	C
A0A087WSP5	A0A0R4J0H9	A0A087WSP5	A0A0R4J0H9	True	True	False	True	True	False	A
P19785	P48320	Esr1	Gad2	True	True	False	True	True	False	C
P01108	Q61501	Myc	E2f1	True	True	False	False	False	False	A
Q61501	P01108	E2f1	Myc	True	True	False	True	True	False	A
E9PVV1	Q01705	E9PVV1	Notch1	True	True	False	True	True	False	C
P08046	O35973	Egr1	Per1	True	True	False	True	True	False	B
A4QPD3	P54763	A4QPD3	Ephb2	True	False	True	True	False	True	A
P17433	Q9JHF9	Spi1	Ly96	True	True	False	True	True	False	A
Q61221	Q08857	Hif1a	Cd36	True	True	False	True	True	False	A
P63015	D3YVY2	Pax6	D3YVY2	True	True	False	True	True	False	A
P01108	P23804	Myc	Mdm2	True	True	False	True	True	False	A
Q9R1E0	P10749	Foxo1	Il1b	True	True	False	True	True	False	A
Q9Z0Z7	O70514	Klf5	Fgfbp1	True	True	False	True	True	False	A
P23772	B1AWS8	Gata3	B1AWS8	True	True	False	True	True	False	A
P48755	P08505	Fosl1	Il6	True	True	False	True	True	False	A
Q04863	P08505	Relb	Il6	True	False	True	True	False	True	B
Q61221	O08528	Hif1a	Hk2	True	True	False	True	True	False	A
A0A087WSP5	P08505	A0A087WSP5	Il6	True	False	True	True	False	True	A
P23204	P54869	Ppara	Hmgcs2	True	True	False	True	True	False	A
P23708	Q9WTN3	Nfya	Srebf1	True	True	False	True	True	False	C
P08046	P48540	Egr1	Gdnf	True	True	False	True	True	False	A
O70494	P0CG50	Sp3	Ubc	True	True	False	True	True	False	A
P42230	P30282	Stat5a	Ccnd3	True	True	False	True	True	False	A
P47806	P47880	Gli1	Igfbp6	True	True	False	True	True	False	A
P08046	Q61029	Egr1	Tmpo	True	True	False	True	True	False	A
P08046	Q61033	Egr1	Tmpo	True	True	False	True	True	False	A
A0A979HLR9	Q61029	A0A979HLR9	Tmpo	True	True	False	True	True	False	A
A0A979HLR9	Q61033	A0A979HLR9	Tmpo	True	True	False	True	True	False	A
P17433	E9Q604	Spi1	E9Q604	True	True	False	True	True	False	A
P17433	Q3U1U4	Spi1	Q3U1U4	True	True	False	True	True	False	A
P23204	Q9Z2Z6	Ppara	Slc25a20	True	True	False	True	True	False	C
P25799	P14901	Nfkb1	Hmox1	True	True	False	True	True	False	A
P28033	P05366	Cebpb	Saa1	True	True	False	True	True	False	A
P28033	P05367	Cebpb	Saa2	True	True	False	True	True	False	A
P28033	P04918	Cebpb	Saa3	True	True	False	True	True	False	A
Q01147	A0A7N9VSW1	Creb1	A0A7N9VSW1	True	True	False	True	True	False	A
P49698	P43241	Hnf4a	Cdx2	True	True	False	True	True	False	B
A0A979HLR9	Q9Z0F8	A0A979HLR9	Adam17	True	True	False	True	True	False	A
P31310	Q61753	Hoxa10	Phgdh	True	False	True	True	False	True	A
P08046	P54227	Egr1	Stmn1	True	True	False	True	True	False	A
Q8BUN5	Q0VGT2	Smad3	Gli2	True	True	False	True	True	False	A
P08046	P97494	Egr1	Gclc	True	True	False	True	True	False	B
B5B2N2	Q62386	B5B2N2	Il17a	True	True	False	True	True	False	C
Q61501	P70671	E2f1	Irf3	True	False	True	True	False	True	A
P15037	P26323	Ets2	Fli1	True	True	False	True	True	False	A
P08046	Q64332	Egr1	Syn2	True	True	False	True	True	False	A
A2A5C3	Q64332	A2A5C3	Syn2	True	True	False	True	True	False	A
Q60591	O70372	Nfatc2	Tert	True	True	False	True	True	False	A
Q6PZD9	P33434	Cebpe	Mmp2	True	True	False	True	True	False	C
P01108	P11416	Myc	Rara	True	True	False	True	True	False	A
P11416	P01108	Rara	Myc	True	True	False	False	False	False	A
A0A979HLR9	P81122	A0A979HLR9	Irs2	True	True	False	True	True	False	A
Q61624	P81122	Znf148	Irs2	True	True	False	True	True	False	A
A0A979HLR9	P10287	A0A979HLR9	Cdh3	True	True	False	True	True	False	A
P02340	P09056	Tp53	Lif	True	True	False	True	True	False	A
P35582	Q9JJ72	Foxa1	Rprm	True	False	True	True	False	True	A
P27577	P06332	Ets1	Cd4	True	True	False	True	True	False	A
Q3U1Q3	P27577	Q3U1Q3	Ets1	True	False	False	False	False	False	C
Q64318	P19091	Zeb1	Ar	True	False	True	True	False	True	A
Q9JKD8	G5E8H3	Tbx21	G5E8H3	True	False	False	False	False	False	C
P23772	Q8C181	Gata3	Mbnl2	True	True	False	True	True	False	B
P48281	Q9Z1E3	Vdr	Nfkbia	True	True	False	True	True	False	B
P49698	P21447	Hnf4a	Abcb1a	True	True	False	True	True	False	B
P19785	Q60612	Esr1	Adora1	True	True	False	True	True	False	A
Q06507	Q9WTK0	Atf4	Nupr1	True	True	False	True	True	False	A
P53566	D3Z2V2	Cebpa	D3Z2V2	True	True	False	True	True	False	B
Q61164	O35943	Ctcf	Fxn	True	True	False	True	True	False	C
Q61221	Q9QUK6	Hif1a	Tlr4	True	True	False	True	True	False	A
Q61221	Q9QUM5	Hif1a	Q9QUM5	True	True	False	True	True	False	A
A0A087WSP5	Q8BUN5	A0A087WSP5	Smad3	True	True	False	True	True	False	B
A0A979HLR9	G3X9H5	A0A979HLR9	G3X9H5	True	True	False	True	True	False	A
P17433	O70145	Spi1	Ncf2	True	True	False	True	True	False	A
P22091	P62257	Tal1	Ube2h	True	True	False	True	True	False	A
A0A979HLR9	P15037	A0A979HLR9	Ets2	True	True	False	True	True	False	A
P35582	O88312	Foxa1	Agr2	True	True	False	True	True	False	A
Q06831	E9QB01	Sox4	E9QB01	True	True	False	True	True	False	A
Q04207	P23204	Rela	Ppara	True	False	True	True	False	True	A
P54843	P33435	Maf	Mmp13	True	True	False	True	True	False	A
Q8BRF1	D3YVY2	Q8BRF1	D3YVY2	True	True	False	True	True	False	A
P19785	Q3UHK3	Esr1	Greb1	True	True	False	True	True	False	A
P35582	Q3UHK3	Foxa1	Greb1	True	True	False	True	True	False	A
A0A979HLR9	Q62469	A0A979HLR9	Itga2	True	True	False	True	True	False	A
Q01147	P15539	Creb1	Cyp11b2	True	True	False	True	True	False	A
Q01147	Q3TG86	Creb1	Q3TG86	True	True	False	True	True	False	A
P27577	Q9DBB1	Ets1	Dusp6	True	True	False	True	True	False	A
P08046	P31955	Egr1	Areg	True	True	False	True	True	False	A
P01108	Q64674	Myc	Srm	True	True	False	True	True	False	A
P17679	P26323	Gata1	Fli1	True	True	False	False	False	False	C
P26323	P17679	Fli1	Gata1	True	True	False	True	True	False	A
P23772	D3YU76	Gata3	D3YU76	True	False	False	False	False	False	B
E9PZJ2	Q64345	E9PZJ2	Ifit3	True	True	False	True	True	False	A
E9PZJ2	E9PV48	E9PZJ2	E9PV48	True	True	False	True	True	False	A
P15314	Q64345	Irf1	Ifit3	True	True	False	True	True	False	A
P15314	E9PV48	Irf1	E9PV48	True	True	False	True	True	False	A
Q04207	Q01147	Rela	Creb1	True	False	True	True	False	True	C
Q00422	Q8BTF7	Gabpa	Lig4	True	True	False	True	True	False	C
Q9EPW2	Q91VN0	Klf15	Lrp5	True	True	False	True	True	False	A
A0A979HLR9	Q91VN0	A0A979HLR9	Lrp5	True	True	False	True	True	False	A
P03966	P02340	Mycn	Tp53	True	True	True	True	True	False	A
A4QPD3	P43432	A4QPD3	Il12b	True	False	True	True	False	True	A
A0A979HLR9	O35566	A0A979HLR9	Cd151	True	True	False	True	True	False	A
P35583	A0A0R4IZW5	Foxa2	A0A0R4IZW5	True	True	False	True	True	False	A
P19785	P05480	Esr1	Src	True	True	False	True	True	False	A
P25799	P17515	Nfkb1	Cxcl10	True	True	False	True	True	False	A
Q04207	P17515	Rela	Cxcl10	True	True	False	True	True	False	A
P38532	P50295	Hsf1	Nat2	True	True	False	True	True	False	A
A0A979HLR9	Q3URR0	A0A979HLR9	Cenpw	True	True	False	True	True	False	A
Q06507	Q60795	Atf4	Nfe2l2	True	True	False	False	False	False	C
Q04207	P31750	Rela	Akt1	True	False	True	True	False	True	A
Q61501	P61092	E2f1	Siah1a	True	True	False	True	True	False	A
P48377	P61148	Rfx1	Fgf1	True	True	False	True	True	False	C
P43241	Q62226	Cdx2	Shh	True	False	True	True	False	True	C
O88470	P27786	Foxl2	Cyp17a1	True	False	True	True	False	True	A
Q9WTL8	O70361	Bmal1	Per3	True	True	False	True	True	False	A
A0A087WSP5	P22387	A0A087WSP5	Edn1	True	True	False	True	True	False	A
P28033	O35235	Cebpb	Tnfsf11	True	True	False	True	True	False	C
Q04207	P35347	Rela	Crhr1	True	True	False	True	True	False	A
O88470	Q60687	Foxl2	Fshb	True	True	False	True	True	False	A
Q9JM73	Q9ERG0	Srf	Lima1	True	True	False	True	True	False	C
O88898	A0A0J9YUX1	Tp63	A0A0J9YUX1	True	True	False	True	True	False	C
P63058	P01216	Thra	Cga	True	False	True	True	False	True	A
Q60793	A0A0R4IZW5	Klf4	A0A0R4IZW5	True	True	False	True	True	False	A
Q9WTK5	A2APM2	Nfkb2	A2APM2	True	True	False	True	True	False	B
Q04207	Q922W6	Rela	Q922W6	True	True	False	True	True	False	A
P43135	O35375	Nr2f2	Nrp2	True	True	False	True	True	False	C
A0A087WSP5	Q8CGK5	A0A087WSP5	Ifnlr1	True	True	False	True	True	False	A
E9Q1A8	P34884	E9Q1A8	Mif	True	False	True	True	False	True	A
P06537	P86547	Nr3c1	Bglap2	True	False	True	True	False	True	A
P06537	P86546	Nr3c1	Bglap	True	False	True	True	False	True	A
P06537	P54615	Nr3c1	Bglap3	True	False	True	True	False	True	A
P19785	Q8R143	Esr1	Pttg1ip	True	True	False	True	True	False	C
A0A979HLR9	P25799	A0A979HLR9	Nfkb1	True	True	False	True	True	False	A
A0A979HLR9	P51661	A0A979HLR9	Hsd11b2	True	True	False	True	True	False	C
Q00899	P29477	Yy1	Nos2	True	False	True	True	False	True	A
P70255	E9QPU1	Nfic	E9QPU1	True	True	False	True	True	False	A
O70494	P25322	Sp3	Ccnd1	True	True	False	True	True	False	A
A0A1Y7VJR5	P25322	A0A1Y7VJR5	Ccnd1	True	True	False	True	True	False	A
P15314	Q8K3I6	Irf1	Il27	True	True	False	True	True	False	A
Q00322	P25322	Cebpd	Ccnd1	True	True	False	True	True	False	B
P26323	Q9ES52	Fli1	Inpp5d	True	True	False	True	True	False	C
Q61221	P29268	Hif1a	Ccn2	True	True	False	True	True	False	A
Q3U1N2	Q920E5	Srebf2	Fdps	True	True	False	True	True	False	B
Q60795	Q64337	Nfe2l2	Sqstm1	True	True	False	True	True	False	A
P20263	P43241	Pou5f1	Cdx2	True	False	True	True	False	True	A
P05627	P30280	Jun	Ccnd2	True	True	False	True	True	False	A
P17679	P08680	Gata1	Alas2	True	True	False	True	True	False	A
Q61221	P16045	Hif1a	Lgals1	True	False	True	True	False	True	A
A0A087WSP5	P19785	A0A087WSP5	Esr1	True	True	False	True	True	False	A
Q60636	P17918	Prdm1	Pcna	True	False	True	True	False	True	C
P02340	O88876	Tp53	Dhrs3	True	True	False	True	True	False	B
A0A087WSP5	P52624	A0A087WSP5	Upp1	True	True	False	True	True	False	A
A0A0R4J021	Q9Z0L6	A0A0R4J021	Pth	True	True	False	True	True	False	A
Q06507	Q62371	Atf4	Ddr2	True	True	False	True	True	False	A
P25799	P33435	Nfkb1	Mmp13	True	True	False	True	True	False	A
P42232	Q64373	Stat5b	Bcl2l1	True	True	False	True	True	False	A
P19091	Q61526	Ar	Erbb3	True	True	False	True	True	False	A
A0A979HLR9	A0A5K1VVR8	A0A979HLR9	A0A5K1VVR8	True	True	False	True	True	False	C
Q60775	Q60954	Elf1	Meis1	True	True	False	True	True	False	A
P49698	Q8K479	Hnf4a	C1qtnf5	True	True	False	True	True	False	A
P19785	Q64669	Esr1	Nqo1	True	False	True	True	False	True	A
Q61312	Q3UHK3	Tfap2c	Greb1	True	True	False	True	True	False	A
P01108	Q62351	Myc	Tfrc	True	True	False	True	True	False	A
P41158	P01101	Elk4	Fos	True	True	False	True	True	False	A
A0A979HLR9	O35716	A0A979HLR9	Socs1	True	True	False	True	True	False	A
Q9WVH4	Q8BG60	Foxo3	Txnip	True	True	False	True	True	False	A
P19785	Q148B1	Esr1	Q148B1	True	True	True	True	False	True	A
P19785	Q5GLZ0	Esr1	Q5GLZ0	True	True	True	True	False	True	A
P19785	P56655	Esr1	Cyp2c38	True	True	True	True	False	True	A
P19785	Q91X77	Esr1	Cyp2c50	True	True	True	True	False	True	A
P19785	P56654	Esr1	Cyp2c37	True	True	True	True	False	True	A
P26323	P25801	Fli1	Lmo2	True	True	False	True	True	False	C
P01108	Q64261	Myc	Cdk6	True	True	False	True	True	False	A
P49698	Q3UTR7	Hnf4a	Q3UTR7	True	True	False	True	True	False	B
A0A087WPA7	A0A6I8MWY6	A0A087WPA7	A0A6I8MWY6	True	True	False	True	True	False	A
A0A087WPA7	P25801	A0A087WPA7	Lmo2	True	True	False	True	True	False	A
P43241	P21447	Cdx2	Abcb1a	True	True	False	True	True	False	A
P16951	P28563	Atf2	Dusp1	True	True	False	True	True	False	A
P19785	A0A087WQ36	Esr1	A0A087WQ36	True	True	False	True	True	False	A
Q3U1N2	P52430	Srebf2	Pon1	True	True	False	True	True	False	A
Q61164	P41183	Ctcf	Bcl6	True	False	True	True	False	True	A
P35583	P07309	Foxa2	Ttr	True	True	False	True	True	False	A
A0A979HLR9	Q8BUN5	A0A979HLR9	Smad3	True	True	False	True	True	False	B
Q9ERA0	Q921I1	Tfcp2	Tf	True	True	False	True	True	False	A
P02340	Q9Z2U4	Tp53	Elf4	True	False	True	False	False	False	A
Q61501	P43135	E2f1	Nr2f2	True	False	False	False	False	False	B
A0A087WSP5	P17515	A0A087WSP5	Cxcl10	True	True	True	True	True	False	A
F6Y2T6	Q8BUN5	F6Y2T6	Smad3	True	True	False	True	True	False	A
O08785	O70361	Clock	Per3	True	True	False	True	True	False	A
P58463	P35456	Foxp2	Plaur	True	True	False	True	True	False	A
P05627	D3YVY2	Jun	D3YVY2	True	True	False	True	True	False	B
P17433	P40223	Spi1	Csf3r	True	True	False	True	True	False	A
E9Q1A8	Q64337	E9Q1A8	Sqstm1	True	True	False	True	True	False	C
P01108	Q08297	Myc	Rad51	True	True	False	True	True	False	A
Q60I23	P31266	Q60I23	Rbpj	True	True	False	True	True	False	B
P17433	Q61391	Spi1	Mme	True	True	False	True	True	False	A
Q3U5D9	Q62245	Q3U5D9	Sos1	True	True	False	True	True	False	C
E9Q3T6	P20263	Prdm14	Pou5f1	True	True	False	True	True	False	A;D
P23708	A0A2R8VHR8	Nfya	Ddit3	True	True	False	True	True	False	A
P23708	P35639	Nfya	Ddit3	True	True	False	True	True	False	A
P81270	P13597	Erg	Icam1	True	False	True	True	False	True	A
O88898	Q60793	Tp63	Klf4	True	False	True	True	False	True	A
Q61501	Q80YQ1	E2f1	Q80YQ1	True	True	False	True	True	False	A
P01101	Q9QZD4	Fos	Ercc4	True	True	False	True	True	False	A
Q8K5C0	A0A0R4IZW5	Grhl2	A0A0R4IZW5	True	True	False	True	True	False	C
Q8K5C0	O35054	Grhl2	Cldn4	True	True	False	True	True	False	C
Q9WTN3	A0A0R4J0I9	Srebf1	A0A0R4J0I9	True	False	True	True	False	True	A
P81270	E9QPU1	Erg	E9QPU1	True	True	False	True	True	False	A
A0A979HLR9	P14753	A0A979HLR9	Epor	True	True	True	True	True	False	A
P17679	P51678	Gata1	Ccr3	True	True	False	True	True	False	A
Q9WTK5	P09225	Nfkb2	Lta	True	True	False	True	True	False	C
Q61069	Q3LFS7	Usf1	Q3LFS7	True	True	False	True	True	False	A
Q61069	Q925P2	Usf1	Ceacam2	True	True	False	True	True	False	A
P15314	Q3LFS7	Irf1	Q3LFS7	True	True	False	True	True	False	A
P15314	Q925P2	Irf1	Ceacam2	True	True	False	True	True	False	A
Q61069	P01580	Usf1	Ifng	True	False	True	True	False	True	A
Q9WU00	P99029	Nrf1	Prdx5	True	True	False	True	True	False	A
Q60795	Q8VHJ7	Nfe2l2	Ppargc1b	True	True	False	True	True	False	C
A0A087WSP5	Q64345	A0A087WSP5	Ifit3	True	True	False	True	True	False	A
A0A087WSP5	E9PV48	A0A087WSP5	E9PV48	True	True	False	True	True	False	A
A0A0R4J1Z4	A2ACM0	A0A0R4J1Z4	A2ACM0	True	True	False	True	True	False	A
P11416	A2ACM0	Rara	A2ACM0	True	True	False	True	True	False	A
Q3U1Q3	Q64287	Q3U1Q3	Irf4	True	False	False	False	False	False	C
Q08874	A0A087WQN5	Mitf	A0A087WQN5	True	True	False	True	True	False	B
Q01147	Q9WTL2	Creb1	Rab25	True	True	False	True	True	False	C
A0A979HLR9	Q9JLZ8	A0A979HLR9	Sigirr	True	True	False	True	True	False	A
A0A087WSP5	P25322	A0A087WSP5	Ccnd1	True	True	False	True	True	False	A
P09450	P48755	Junb	Fosl1	True	False	False	False	False	False	C
A0A979HLR9	P27699	A0A979HLR9	Crem	True	True	False	True	True	False	A
P01101	P01139	Fos	Ngf	True	True	False	True	True	False	A
Q61164	Q04690	Ctcf	Nf1	True	True	False	True	True	False	A
Q80Z64	P35918	Nanog	Kdr	True	True	False	True	True	False	A
P17433	P42082	Spi1	Cd86	True	True	False	True	True	False	A
P01101	P46425	Fos	Gstp2	True	True	False	True	True	False	A
P01101	P19157	Fos	Gstp1	True	True	False	True	True	False	A
P48281	Q9D3F7	Vdr	Ddit4	True	True	False	True	True	False	A
P25799	P70347	Nfkb1	Tank	True	True	False	True	True	False	C
O09100	Q9WVS6	Gata2	Prkn	True	True	False	True	True	False	B
P17433	Q64345	Spi1	Ifit3	True	True	False	True	True	False	A
P17433	E9PV48	Spi1	E9PV48	True	True	False	True	True	False	A
P19785	Q3TZU5	Esr1	Q3TZU5	True	True	False	True	True	False	B
A0A979HLR9	Q8R016	A0A979HLR9	Blmh	True	True	False	True	True	False	A
Q6P1H7	Q61080	Q6P1H7	Foxf1	True	True	False	True	True	False	A
Q60793	Q60765	Klf4	Atf3	True	True	False	True	True	False	A
Q61221	P08680	Hif1a	Alas2	True	True	False	True	True	False	A
P23611	Q99MB1	Irf8	Tlr3	True	False	True	True	False	True	A
P08046	Q9WTN0	Egr1	Ggps1	True	True	False	True	True	False	A
Q9Z103	Q7TT18	Adnp	Atf7ip	True	False	False	False	False	False	C
P01108	P09450	Myc	Junb	True	False	True	True	False	True	A
O70494	Q9JHI8	Sp3	Nox4	True	True	False	True	True	False	A
Q61221	P28301	Hif1a	Lox	True	True	False	True	True	False	A
P01101	P01590	Fos	Il2ra	True	True	False	True	True	False	A
Q06507	Q05769	Atf4	Ptgs2	True	True	False	True	True	False	A
A0A087WR05	P81270	A0A087WR05	Erg	True	False	False	False	False	False	C
Q6S7F2	A0A979HLR9	E2f7	A0A979HLR9	True	False	True	True	False	True	A
A0A087WR05	Q02111	A0A087WR05	Prkcq	True	True	False	True	True	False	A
P53566	O70325	Cebpa	Gpx4	True	True	False	True	True	False	A
P41969	P97287	Elk1	Mcl1	True	True	False	True	True	False	A
Q9JM73	P97287	Srf	Mcl1	True	True	False	True	True	False	C
P27699	B5B2N2	Crem	B5B2N2	True	True	False	True	True	False	C
Q01147	E9Q5C9	Creb1	Nolc1	True	True	False	True	True	False	A
Q9Z2D6	P19785	Mecp2	Esr1	True	False	True	True	False	True	A
Q00175	D3Z2V2	Pgr	D3Z2V2	True	True	False	True	True	False	B
Q9WVH4	P25322	Foxo3	Ccnd1	True	False	True	True	False	True	A
Q60765	P35951	Atf3	Ldlr	True	False	True	True	False	True	A
Q60641	E9Q236	Nr1h4	Abcc4	True	False	True	True	False	True	A
A0A979HLR9	Q9QXB9	A0A979HLR9	Drg2	True	True	False	True	True	False	A
P49698	Q9JHG6	Hnf4a	Rcan1	True	True	False	True	True	False	B
P23204	P00184	Ppara	Cyp1a1	True	True	False	True	True	False	A
P48281	P43432	Vdr	Il12b	True	True	True	True	True	True	A
O88898	O35185	Tp63	Bhlhe40	True	False	False	False	False	False	B
P02340	Q9WTK7	Tp53	Stk11	True	True	False	True	True	False	B
P02340	Q02650	Tp53	Pax5	True	True	False	False	False	False	A
Q02650	P02340	Pax5	Tp53	True	True	True	True	True	False	A
P17433	A2APM2	Spi1	A2APM2	True	True	False	True	True	False	B
Q61164	Q64700	Ctcf	Rbl2	True	True	False	True	True	False	A
P97471	P41136	Smad4	Id2	True	True	False	True	True	False	B
Q61221	S4R1N5	Hif1a	S4R1N5	True	True	False	True	True	False	A
Q61221	A0A1D5RLD8	Hif1a	A0A1D5RLD8	True	True	False	True	True	False	A
Q61221	P16858	Hif1a	Gapdh	True	True	False	True	True	False	A
P02340	A0A0R4J0I9	Tp53	A0A0R4J0I9	True	True	False	True	True	False	B
P02340	P97429	Tp53	Anxa4	True	True	False	True	True	False	B
Q02085	P11276	Snai1	Fn1	True	True	False	True	True	False	A
P02340	B0QZV7	Tp53	B0QZV7	True	False	True	True	False	True	A
A4QPD3	Q99JB6	A4QPD3	Foxp3	True	True	False	True	True	False	C
P02340	Q8VDF2	Tp53	Uhrf1	True	False	True	True	False	True	A
P11416	P39689	Rara	Cdkn1a	True	True	False	True	True	False	A
P08046	G3X8P5	Egr1	G3X8P5	True	True	False	True	True	False	A
P97471	P37040	Smad4	Por	True	True	False	True	True	False	A
P02340	Q03146	Tp53	Ddr1	True	True	False	True	True	False	A
P17433	Q9QXD8	Spi1	Limd1	True	True	False	True	True	False	B
Q9ESZ8	Q923E4	Gtf2i	Sirt1	True	True	False	True	True	False	A
P27577	P97287	Ets1	Mcl1	True	True	False	True	True	False	A
Q00899	Q8BVF7	Yy1	Aph1a	True	True	False	True	True	False	A
P55200	B1AVP1	Kmt2a	B1AVP1	True	True	False	True	True	False	C
A0A979HLR9	P16951	A0A979HLR9	Atf2	True	True	False	True	True	False	A
P53566	P07750	Cebpa	Il4	True	True	False	True	True	False	A
Q61221	P19785	Hif1a	Esr1	True	True	False	True	True	False	B
Q60765	P20067	Atf3	Id1	True	False	True	True	False	True	A
P16951	P11276	Atf2	Fn1	True	True	False	True	True	False	A
Q61164	Q9Z1B3	Ctcf	Plcb1	True	True	False	True	True	False	B
P63015	Q9Z1B3	Pax6	Plcb1	True	True	False	True	True	False	C
P11416	Q9Z2V4	Rara	Pck1	True	True	False	True	True	False	A
P01108	Q8R4U6	Myc	Top1mt	True	True	False	True	True	False	C
Q60I23	Q9R1S7	Q60I23	Abcc6	True	True	False	True	True	False	A
Q9WVH4	O08918	Foxo3	Ccng2	True	True	False	True	True	False	A
Q9WVH3	P09671	Foxo4	Sod2	True	True	False	True	True	False	A
P26323	P81270	Fli1	Erg	True	True	False	True	True	False	A
P23772	P81270	Gata3	Erg	True	True	False	True	True	False	A
P27792	P81270	Lyl1	Erg	True	True	False	True	True	False	A
P19785	Q62440	Esr1	Tle1	True	True	False	True	True	False	B
P97471	Q61909	Smad4	Runx1t1	True	True	False	True	True	False	A
P53566	Q9EQ06	Cebpa	Hsd17b11	True	True	False	True	True	False	A
A0A087WSP5	Q9JHF9	A0A087WSP5	Ly96	True	True	False	True	True	False	A
Q04207	P39429	Rela	Traf2	True	True	True	True	True	False	A
Q60793	Q9WUA3	Klf4	Pfkp	True	True	False	True	True	False	A
Q00288	Q61501	Pax8	E2f1	True	True	False	True	True	False	A
O70494	Q9JLQ0	Sp3	Cd2ap	True	True	False	True	True	False	A
Q00175	P28649	Pgr	Cyp19a1	True	False	True	True	False	True	A
P25799	A0A0R4J0P4	Nfkb1	A0A0R4J0P4	True	True	False	True	True	False	A
Q04207	A0A0R4J0P4	Rela	A0A0R4J0P4	True	True	False	True	True	False	A
O09100	Q9R0H2	Gata2	Emcn	True	True	False	True	True	False	B
P09065	A0A1W2P8G5	En1	A0A1W2P8G5	True	False	True	True	False	True	A
P17679	O35864	Gata1	Cops5	True	True	False	True	True	False	A
Q61164	A0A286YDW9	Ctcf	A0A286YDW9	True	True	False	True	True	False	A
P19785	Q9WTK7	Esr1	Stk11	True	False	True	True	False	True	B
Q62296	P29268	Tead4	Ccn2	True	True	False	True	True	False	C
Q01147	Q9Z1Y9	Creb1	Dio2	True	True	False	True	True	False	A
Q9Z2E1	Q3UHD1	Mbd2	Adgrb1	True	True	False	True	True	False	B
A0A979HLR9	Q8K1K3	A0A979HLR9	Q8K1K3	True	True	False	True	True	False	A
P19785	P35546	Esr1	Ret	True	True	False	True	True	False	A
Q06507	Q8R3J5	Atf4	Chac1	True	True	False	True	True	False	A
O88898	F8VPY0	Tp63	F8VPY0	True	True	False	True	True	False	C
P31310	Q04744	Hoxa10	Emx2	True	True	True	True	False	True	A
P49698	Q9D566	Hnf4a	Q9D566	True	True	False	True	True	False	C
A0A087WSP5	P11416	A0A087WSP5	Rara	True	False	False	False	False	False	B
P70255	P51880	Nfic	Fabp7	True	True	False	True	True	False	A
Q61164	Q765H6	Ctcf	Mgat5b	True	True	False	True	True	False	C
Q01147	P56402	Creb1	Aqp2	True	True	False	True	True	False	A
Q8BUN5	A0A0R4IZW5	Smad3	A0A0R4IZW5	True	False	True	True	False	True	B
P02340	P13020	Tp53	Gsn	True	True	False	True	True	False	B
Q9Z103	Q61214	Adnp	Dyrk1a	True	False	False	False	False	False	C
P19785	Q61009	Esr1	Scarb1	True	True	False	True	True	False	B
P08046	Q9QXV9	Egr1	Spry1	True	True	False	True	True	False	A
P02340	D3YVY2	Tp53	D3YVY2	True	False	True	True	False	True	A
P58463	D3YVY2	Foxp2	D3YVY2	True	False	True	True	False	True	A
A0A087WR05	Q9JLJ0	A0A087WR05	Litaf	True	True	False	True	True	False	C
P27577	P30282	Ets1	Ccnd3	True	False	True	True	False	True	B
O35185	P11416	Bhlhe40	Rara	True	False	False	False	False	False	C
Q61501	Q07139	E2f1	Ect2	True	True	False	True	True	False	A
Q04207	P07141	Rela	Csf1	True	True	True	True	False	True	A
P19785	H3BJ24	Esr1	H3BJ24	True	True	False	True	True	False	A
